id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
41973,CMIC-111k/CT/Brain/84__6_.jpg,CT and Brain,26.396007537841797,Endoscopy and Gastroent,24.189613342285156
41974,CMIC-111k/CT/Brain/49__4_.jpg,CT and Brain,27.32248306274414,MRI and Brain,27.96063232421875
41975,CMIC-111k/CT/Brain/111__18_.jpg,CT and Brain,26.107046127319336,Dermoscopy and Skin,19.594425201416016
41976,CMIC-111k/CT/Brain/118__11_.jpg,CT and Brain,27.62116813659668,MRI and Alzheimer,28.61275291442871
41977,CMIC-111k/CT/Brain/97__40_.jpg,CT and Brain,27.172504425048828,MRI and Alzheimer,27.33462142944336
41978,CMIC-111k/CT/Brain/97__30_.jpg,CT and Brain,27.467239379882812,Xray and Skeleton,22.139747619628906
41979,CMIC-111k/CT/Brain/57__21_.jpg,CT and Brain,26.654647827148438,Ultrasound and Carotid,23.901891708374023
41980,CMIC-111k/CT/Brain/75__49_.jpg,CT and Brain,24.30466079711914,Dermoscopy and Skin,25.61663246154785
41981,CMIC-111k/CT/Brain/82__17_.jpg,CT and Brain,26.77105140686035,Xray and Chest,21.605026245117188
41982,CMIC-111k/CT/Brain/68__34_.jpg,CT and Brain,29.874828338623047,CT and Chest,26.463468551635742
41983,CMIC-111k/CT/Brain/97__14_.jpg,CT and Brain,25.935317993164062,Ultrasound and Carotid,23.731700897216797
41984,CMIC-111k/CT/Brain/61__12_.jpg,CT and Brain,26.408281326293945,Fundus and Retina,25.48133087158203
41985,CMIC-111k/CT/Brain/112__18_.jpg,CT and Brain,28.10960578918457,Endoscopy and Gastroent,22.42995262145996
41986,CMIC-111k/CT/Brain/54__11_.jpg,CT and Brain,28.32492446899414,Xray and Dental,21.356746673583984
41987,CMIC-111k/CT/Brain/129__10_.jpg,CT and Brain,27.28167724609375,OCT and Retina,22.92477035522461
41988,CMIC-111k/CT/Brain/88__14_.jpg,CT and Brain,26.36334991455078,CT and Chest,24.137378692626953
41989,CMIC-111k/CT/Brain/98__4_.jpg,CT and Brain,26.148452758789062,Ultrasound and Carotid,24.573688507080078
41990,CMIC-111k/CT/Brain/127__26_.jpg,CT and Brain,27.79273796081543,CT and Heart,25.07390594482422
41991,CMIC-111k/CT/Brain/84__27_.jpg,CT and Brain,27.224708557128906,Xray and Chest,21.402191162109375
41992,CMIC-111k/CT/Brain/77__2_.jpg,CT and Brain,26.708698272705078,Ultrasound and Baby,20.796039581298828
41993,CMIC-111k/CT/Brain/87__3_.jpg,CT and Brain,27.886802673339844,Xray and Chest,22.401153564453125
41994,CMIC-111k/CT/Brain/61__31_.jpg,CT and Brain,26.61301040649414,Mamography and Breast,22.19879913330078
41995,CMIC-111k/CT/Brain/127__13_.jpg,CT and Brain,25.39426040649414,Xray and Skeleton,22.132858276367188
41996,CMIC-111k/CT/Brain/73__12_.jpg,CT and Brain,27.066322326660156,Xray and Skeleton,21.74235725402832
41997,CMIC-111k/CT/Brain/117__14_.jpg,CT and Brain,26.549087524414062,Endoscopy and Gastroent,23.239120483398438
41998,CMIC-111k/CT/Brain/129__3_.jpg,CT and Brain,26.392147064208984,Endoscopy and Gastroent,24.61400032043457
41999,CMIC-111k/CT/Brain/65__6_.jpg,CT and Brain,26.978069305419922,Ultrasound and Baby,20.281414031982422
42000,CMIC-111k/CT/Brain/122__15_.jpg,CT and Brain,28.044281005859375,Xray and Chest,19.776031494140625
42001,CMIC-111k/CT/Brain/50__10_.jpg,CT and Brain,27.7042236328125,Ultrasound and Brain,25.466106414794922
42002,CMIC-111k/CT/Brain/72__9_.jpg,CT and Brain,25.98546028137207,Fundus and Retina,25.905506134033203
42003,CMIC-111k/CT/Brain/126__2_.jpg,CT and Brain,25.211816787719727,Mamography and Breast,25.07669448852539
42004,CMIC-111k/CT/Brain/80__12_.jpg,CT and Brain,26.225006103515625,Ultrasound and Baby,18.896343231201172
42005,CMIC-111k/CT/Brain/113__12_.jpg,CT and Brain,26.129405975341797,Mamography and Breast,23.177326202392578
42006,CMIC-111k/CT/Brain/126__3_.jpg,CT and Brain,24.681501388549805,Xray and Dental,23.538410186767578
42007,CMIC-111k/CT/Brain/116__29_.jpg,CT and Brain,30.08197784423828,Ultrasound and Breast,23.558910369873047
42008,CMIC-111k/CT/Brain/115__29_.jpg,CT and Brain,27.472187042236328,Xray and Skeleton,22.79942512512207
42009,CMIC-111k/CT/Brain/112__25_.jpg,CT and Brain,29.518299102783203,Fundus and Retina,27.03411865234375
42010,CMIC-111k/CT/Brain/57__1_.jpg,CT and Brain,26.998210906982422,Xray and Chest,21.444835662841797
42011,CMIC-111k/CT/Brain/70__11_.jpg,CT and Brain,27.361289978027344,Xray and Dental,22.663166046142578
42012,CMIC-111k/CT/Brain/63__32_.jpg,CT and Brain,27.410266876220703,Mamography and Breast,28.121715545654297
42013,CMIC-111k/CT/Brain/101__23_.jpg,CT and Brain,29.38091278076172,Endoscopy and Gastroent,22.482952117919922
42014,CMIC-111k/CT/Brain/124__24_.jpg,CT and Brain,28.775165557861328,Ultrasound and Carotid,24.44198989868164
42015,CMIC-111k/CT/Brain/58__11_.jpg,CT and Brain,24.891138076782227,Mamography and Breast,22.249794006347656
42016,CMIC-111k/CT/Brain/95__24_.jpg,CT and Brain,26.929279327392578,MRI and Brain,26.579082489013672
42017,CMIC-111k/CT/Brain/70__10_.jpg,CT and Brain,27.007158279418945,MRI and Alzheimer,28.053041458129883
42018,CMIC-111k/CT/Brain/101__2_.jpg,CT and Brain,27.447105407714844,Dermoscopy and Skin,20.773456573486328
42019,CMIC-111k/CT/Brain/119__18_.jpg,CT and Brain,27.272493362426758,Ultrasound and Carotid,24.890640258789062
42020,CMIC-111k/CT/Brain/78__4_.jpg,CT and Brain,25.634723663330078,Xray and Dental,23.049663543701172
42021,CMIC-111k/CT/Brain/60__27_.jpg,CT and Brain,29.72091293334961,Mamography and Breast,23.137096405029297
42022,CMIC-111k/CT/Brain/80__32_.jpg,CT and Brain,27.162288665771484,Endoscopy and Gastroent,21.77937889099121
42023,CMIC-111k/CT/Brain/90__1_.jpg,CT and Brain,26.24576187133789,OCT and Retina,21.93744659423828
42024,CMIC-111k/CT/Brain/127__32_.jpg,CT and Brain,23.820396423339844,CT and Chest,23.472408294677734
42025,CMIC-111k/CT/Brain/72__23_.jpg,CT and Brain,28.011674880981445,Xray and Dental,21.23189926147461
42026,CMIC-111k/CT/Brain/84__4_.jpg,CT and Brain,25.486621856689453,MRI and Alzheimer,26.817441940307617
42027,CMIC-111k/CT/Brain/87__10_.jpg,CT and Brain,27.09219741821289,Endoscopy and Gastroent,23.32573699951172
42028,CMIC-111k/CT/Brain/107__10_.jpg,CT and Brain,26.793127059936523,OCT and Retina,23.180622100830078
42029,CMIC-111k/CT/Brain/67__21_.jpg,CT and Brain,28.22089958190918,MRI and Brain,28.47907066345215
42030,CMIC-111k/CT/Brain/49__11_.jpg,CT and Brain,25.307708740234375,Ultrasound and Carotid,24.32410430908203
42031,CMIC-111k/CT/Brain/115__4_.jpg,CT and Brain,26.1622314453125,CT and Chest,24.422760009765625
42032,CMIC-111k/CT/Brain/104__23_.jpg,CT and Brain,28.106464385986328,Endoscopy and Gastroent,22.17137908935547
42033,CMIC-111k/CT/Brain/106__6_.jpg,CT and Brain,26.42285919189453,Xray and Skeleton,25.93764305114746
42034,CMIC-111k/CT/Brain/95__7_.jpg,CT and Brain,27.033226013183594,CT and Chest,24.875804901123047
42035,CMIC-111k/CT/Brain/50__30_.jpg,CT and Brain,27.21358871459961,Xray and Chest,24.992189407348633
42036,CMIC-111k/CT/Brain/104__11_.jpg,CT and Brain,26.389270782470703,Fundus and Retina,25.665651321411133
42037,CMIC-111k/CT/Brain/89__21_.jpg,CT and Brain,27.206640243530273,CT and Heart,24.637353897094727
42038,CMIC-111k/CT/Brain/73__26_.jpg,CT and Brain,28.021556854248047,CT and Heart,25.920028686523438
42039,CMIC-111k/CT/Brain/84__3_.jpg,CT and Brain,24.619722366333008,Ultrasound and Brain,22.906524658203125
42040,CMIC-111k/CT/Brain/54__4_.jpg,CT and Brain,27.615198135375977,Dermoscopy and Skin,17.745872497558594
42041,CMIC-111k/CT/Brain/90__24_.jpg,CT and Brain,27.750104904174805,OCT and Retina,23.70728302001953
42042,CMIC-111k/CT/Brain/116__19_.jpg,CT and Brain,27.048660278320312,Endoscopy and Gastroent,22.332794189453125
42043,CMIC-111k/CT/Brain/85__13_.jpg,CT and Brain,27.74437713623047,Ultrasound and Breast,21.15589141845703
42044,CMIC-111k/CT/Brain/117__9_.jpg,CT and Brain,26.030475616455078,OCT and Retina,22.266504287719727
